VDA_id,y,x,NSI_fd_id,NSI_occtype,NSI_bldgtype,NSI_bid,NSI_st_damcat,NSI_sqft,NSI_found_type,NSI_found_ht,NSI_val_struct,NSI_val_cont,NSI_firmzone,NSI_ground_elv_ft_NAVD88,LC_DS_PDA,LC_occupancy_type,LC_damage_details,LC_bldg_image,LC_student_notes,VDA_elevation_status,VDA_breakaway_walls,VDA_number_of_stories,VDA_DS_roof,VDA_DS_walls,VDA_DS_foundation,VDA_DS_attachments,VDA_DS_openings,VDA_DS_overall,VDA_DS_overall_num,VDA_DS_noroof,VDA_confidence_level,VDA_data_source,VDA_assessment_status,VDA_notes,TA_FolioID,TA_SiteAddress,TA_BldgUseTyp,TA_BasemapCla,TA_MaxStories,TA_ActYearBuilt,TA_EffYearBuilt,TA_EstimatedV,TA_ShapeSTArea_Sqft,FEC_Street_Address,FEC_Building_Use,FEC_Flood_Zones,FEC_BFE,FEC_Elevation_Datum,FEC_Building_Status,FEC_TBF,FEC_TNHF,FEC_LHS,FEC_Attached_Garage,FEC_Lowest_Elevation_of_Equipment,FEC_Lowest _Adjacent_Grade,FEC_Highest_Adjacent_Grade,FEC_Lowest_Adjacent_Grade_at_Lowest_Stairs,FEC_Building_Diagram_Number,FEC_FFE,FFE_grnd_elev_m_NAVD88,FFE_grnd_elev_ft_NAVD88,FFE_shoreline_dist_m,FFE_bldg_diagram,FFE_foundation,FFE_elev_status,FFE_elev_desc,FFE_ffe_ft,FFE_nhf_ft,FFE_lhsm_ft,FFE_measurement_type,FFE_confidence,FFE__notes,SurgeElev_Avg_NAVD88_m,SurgeElev_Low_NAVD88_m,SurgeElev_High_NAVD88_m,SurgeWave_Avg_NAVD88_m,SurgeWave_Low_NAVD88_m,SurgeWave_High_NAVD88_m
FMB3346,26.451097,-81.945301,,RES1-1SNB,W,,RES,,S,0.5,,,,,major,single family,yes,yes,"lots of debris in the way, damage to roof and attached garage structure, several windows broken",no,no,1,DS4,DS0,DS1,DS3,DS2,DS4,4,DS3,Medium,Aerial+StEER,Full,"roof collapsed over attached garage cover, minor scour around base of structure, heavy damage to garage cover, several windows broken",10227623,150 DELMAR AV,single family residential,Residential,1,1952,1983,92461,1628.000869,,,,,,,,,,,,,,,,,1.58,3.97,333.284817,1B,Slab-on-Grade,elevated,Clearly Elevated,2.5,,,step,Low,poor line of sight stair count is accurate,4.033372146,3.693372146,4.373372146,4.333606213,3.993606213,4.673606213
FMB3347,26.449856,-81.943915,,RES1-1SNB,W,,RES,,S,0.5,,,,,major,multi-family,no,no,No data provided,no,no,1,DS3,DS1,DS0,DS0,DS1,DS3,3,DS1,High,Aerial+StEER,Full,"roof still intact but definite internal damage, lines of the roof are no longer straight/flat, minor damage to walls, 1 window, several screens damaged",10227721,126 MANGO ST,single family residential,Residential,1,1970,1983,214960,2712.026554,126 Mango St,res,ae,12&13,navd,Finished,4.8,na,na,na,na,4,4.2,na,1A,4.8,1.45,4.27,271.443818,1A,Slab-on-Grade,not-elevated,Unlikely Elevated,0,,,imagery,Medium,"may be diagram 1b and slightly elevated, no line of sight on entry point",4.082844946,3.742844946,4.422844946,4.46542952,4.12542952,4.80542952
FMB3348,26.448571,-81.941246,,RES1-2SNB,W,,RES,,P,8,,,,,major,single family,no,no,No data provided,yes,no,1,DS0,DS0,DS0,DS0,DS1,DS1,1,DS1,Medium,Aerial+OSU,Full,"empty lot on google earth, houses are recent construction minor damage to garage doors, no other visible damage",10227536,100 GULF BEACH RD,single family residential,Residential,1,2019,2019,335013,3079.129287,,,,,,,,,,,,,,,,,1.45,4.37,237.953063,7,Wall,elevated,Probably Elevated,9.263456091,,,imagery,,,4.10963755,3.76963755,4.44963755,4.552110364,4.212110364,4.892110364
FMB3349,26.445118,-81.928304,,RES1-1SNB,W,,RES,,S,0.5,,,,,major,single family,yes,yes,"high waterline, windows broken, some cracks in roof trim but no major damage visible",no,no,1,DS1,DS0,DS0,DS0,DS3,DS3,3,DS3,Medium,Aerial+OSU,Full,"foliage in the way, hard to get a good view of the house, all windows broken, cracking on roof trim but could be aesthetic damage",10229783,411 CONNECTICUT ST,single family residential,Residential,1,1959,,152554,3221.948726,,,,,,,,,,,,,,,,,1.33,3.68,477.607567,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Clearly slab on grade,3.917913946,3.577913946,4.257913946,4.111839152,3.771839152,4.451839152
FMB3350,26.444186,-81.929445,,RES1-1SNB,W,,RES,,S,0.5,,,,,minor,single family,yes,yes,"large debris pile, 1 damaged door, no other visible damage",yes,no,1,DS0,DS0,DS0,DS0,DS1,DS0,0,DS1,Medium,Aerial+OSU,Full,"new house has been built on lot since google earth footage, new house appears to be undamaged except for 1 broken window on front door",10229520,171 CONNECTICUT ST,single family residential,Residential,1,2021,2021,249425,2085.718318,,,,,,,,,,,,,,,,,1.47,4.76,329.930797,,,,,,,,,,I do not believe a house existed here. It seems to be a pool. No measurements taken.,4.036055362,3.696055362,4.376055362,4.340010453,4.000010453,4.680010453
FMB3351,26.441848,-81.928719,,RES1-2SNB,W,,RES,,P,8,,,,,major,multi-family,no,no,No pictures or details,yes,no,2,DS1,DS0,DS0,DS0,DS0,DS1,1,DS0,High,Aerial+StEER,Full,Minor damage to the eves on the roof but no other visible damage,10586809,100 ANCHORAGE ST,single family residential,Residential,2,2021,2021,327692,2018.998004,,,,,,,,,,,,,,,,,1.41,4.25,146.260214,6,Wall,elevated,Likely Elevated,14.4,27.54,,imagery,Medium,"New Construction right before the event, had to take view at an angle",4.182991829,3.842991829,4.522991829,4.887334753,3.987334753,5.787334753
FMB3352,26.441705,-81.928865,,RES1-2SNB,W,,RES,,P,8,,,,,major,single family,no,no,No pictures or details,yes,yes,2,DS1,DS0,DS0,DS0,DS1,DS1,1,DS1,High,Aerial+StEER,Full,Minor damage to the eves on the roof and damage to one window but no other visible damage,10586808,3749 ESTERO BLVD,single family residential,Residential,2,2021,2021,316725,2227.035591,,,,,,,,,,,,,,,,,1.63,5.31,123.300781,6,Wall,elevated,Likely Elevated,13.92857143,23.67857143,,imagery,Medium,"New Construction right before the event, had to take view at an angle",4.201359375,3.861359375,4.541359375,5.010712694,4.110712694,5.910712694
FMB3353,26.4427,-81.924313,,RES1-1SNB,W,,RES,,I,8,,,,,,,,,No pda point,no,no,1,DS1,,,,,DS1,1,,High,Aerial Only,Partial,Can only use aerial pictures. No other angles and house was demolished before OSU was there,10229794,220 HIBISCUS DR,single family residential,Residential,1,1969,1985,86903,2684.78844,,,,,,,,,,,,,,,,,1.58,4.36,460.069492,6,Wall,elevated,Clearly Elevated,9.375,,,step,High,"End of Cul-de-sac, but clearly elevated with partial use under main floor",3.931944406,3.591944406,4.271944406,4.134360007,3.794360007,4.474360007
FMB3354,26.441178,-81.922975,,RES1-2SNB,W,,RES,,P,8,,,,,,,,,No pda point,yes,no,2,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,Medium,Aerial+OSU,Full,New construction so there is no view from GEP and the only angle to use is from OSU but there looks to be no damage,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,2.96,394.948647,,,,,,,,,,No structure here,3.984041082,3.644041082,4.324041082,4.22751912,3.88751912,4.56751912
FMB3355,26.440372,-81.922874,,RES1-1SNB,W,,RES,,I,8,,,,,,,,,No pda point,yes,no,1,DS1,DS0,DS0,DS1,DS0,DS1,1,DS1,High,Aerial+OSU,Full,"Minor damage to the roof, minor damage to the stair railing",10229765,160 COCONUT DR,single family residential,Residential,1,1958,1988,95054,1160.001509,,,,,,,,,,,,,,,,,1.37,3.89,329.860592,6,Piles/Columns,elevated,Clearly Elevated,8.253846154,,6.067692308,imagery,Medium,"Cannot see stairs, measurements are accurate",4.036111526,3.696111526,4.376111526,4.3401453,4.0001453,4.6801453
FMB3356,26.433026,-81.912288,,RES1-1SNB,W,,RES,,P,8,,,,,,,,,No pda point,yes,,1,DS1,DS0,DS0,DS0,DS0,DS0,0,DS0,Medium,Aerial+OSU,Full,There is no views from early dates except for OSU. I am unsure if this house was built new right before the hurricane or if the view from OSU is a new construction from after the hurricane,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,3.06,409.090707,6,Piles/Columns,elevated,Clearly Elevated,7.970200573,,6.685386819,imagery,High,structure is only present in OSU after imagery,3.972727434,3.632727434,4.312727434,4.205860354,3.865860354,4.545860354
FMB3357,26.432967,-81.915242,,RES1-1SNB,W,,RES,,P,8,,,,,major,single family,no,no,No pictures or details,yes,no,1,DS1,DS1,DS0,DS0,DS0,DS1,1,DS1,High,Aerial+StEER+Drone,Full,Hard to see some angles but there looks to be little damage to the structure. There does look like a house slid into it but hard to tell if it made contact. Minor wall damage where the house should have slid into it,10558259,5350 PALMETTO ST,single family residential,Residential,1,2019,2019,340242,2459.993039,,,,,,,,,,,,,,,,,1.37,3.87,194.37164,6,Piles/Columns,elevated,Clearly Elevated,12.33157393,,10.42311606,imagery,Medium,"difficult line of sight, bad angle on structure",4.144502688,3.804502688,4.484502688,4.688566814,3.788566814,5.588566814
FMB3358,26.432363,-81.915147,,RES1-2SNB,W,,RES,,I,8,,,,,minor,multi-family,no,no,No pictures or details,yes,yes,2,DS2,DS3,DS3,DS2,DS3,DS3,3,DS3,High,Aerial+StEER+Drone,Full,Damage to all the eves on the roof. Heavy damage to the walls and elevated floors. Visible damage to the piles in the front of the house,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,4.6,150.421729,7,Wall,elevated,Likely Elevated,12.19920455,22.23403409,,imagery,High,house is elevated above garage. Not built in before imagery,4.179662617,3.839662617,4.519662617,4.867356633,3.967356633,5.767356633
FMB3359,26.431634,-81.912977,,RES1-1SNB,W,,RES,,I,8,,,,,,,,,No pda point,yes,no,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,High,Aerial+OSU,Full,No visible damage to the structure,10230335,5541 PALMETTO ST,single family residential,Residential,1,2020,2020,465503,2540.001495,,,,,,,,,,,,,,,,,1.42,2.82,249.704087,7,Wall,elevated,Likely Elevated,11.88928251,,7.013340807,imagery,High,"Measurement taken from entire span of roof, no steps available to count",4.10023673,3.76023673,4.44023673,4.520186642,4.180186642,4.860186642
FMB3360,26.431545,-81.912893,,RES1-1SNB,W,,RES,,I,8,,,,,minor,single family,no,no,No pictures or details,yes,no,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,High,Aerial+OSU,Full,No visible damage to the structure,10230336,5545 PALMETTO ST,single family residential,Residential,1,2020,2020,406716,2539.997433,,,,,,,,,,,,,,,,,1.56,2.88,249.808277,7,Wall,elevated,Likely Elevated,12.34472554,,7.325441527,imagery,High,Measurement taken from entire roof span,4.100153378,3.760153378,4.440153378,4.519911342,4.179911342,4.859911342
FMB3361,26.428545,-81.909614,,RES1-1SNB,W,,RES,,P,8,,,,,minor,single family,no,yes,2 good pictures no details,yes,no,1,DS0,,,,,DS0,0,,High,Aerial+StEER,Partial,This house looks to be under constrution when the hurricane hit so I don’t know what is damge and what wasn't completed before the hurricane hit. In OSU pictures they have completed the house so I do not think heavy damage occurred,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,3.89,287.008479,7,Wall,elevated,Likely Elevated,9.744,,,imagery,Medium,"It is a new home with only one date to use as reference, there are some construction equipment in the front making it hard to view",4.070393217,3.730393217,4.410393217,4.429226426,4.089226426,4.769226426
FMB3362,26.425078,-81.907664,,RES1-1SNB,W,,RES,,I,8,,,,,minor,single family,no,yes,1 good picture,yes,no,2,DS1,DS0,DS0,DS0,DS0,DS1,1,DS0,High,Aerial+OSU,Full,No GEP data as it is a new construction. Only visible damage is to the eves but no other damage visible,10230756,6021 GULF RD,single family residential,Residential,2,2019,2019,395320,2939.914398,,,,,,,,,,,,,,,,,1.38,5.07,215.766499,,,,,,,,,,"No OSU view, only imagery from 2015. Home in the 2015 view was cleared and a new home was built. Couldn't get FFE though because no view of the new home",4.127386801,3.787386801,4.467386801,4.617626974,4.277626974,4.957626974
FMB3363,26.423385,-81.905864,,RES4,W,,COM,,S,0.5,,,,,,,,,No pda point,no,no,1,DS1,,,,,DS1,1,,High,Aerial+OSU,Partial,Minor roof damage from palm tree falling on it but there are no other angles of the building to make a good assessment ,10230714,,Multiples/Motels,Hotel/Motel,1,1956,1982,211238,5002.018356,,,,,,,,,,,,,,,,,1.54,4.79,265.41383,1B,Slab-on-Grade,elevated,Likely Elevated,0.3125,,,step,High,"You can tell from the photo that the building is on a slab, with the step into the door, but it is impossible to get an accurate measurement due to the photo is only so close to the building and there is no way to obtain visual from the road, see photo in next cell",4.087668936,3.747668936,4.427668936,4.480099653,4.140099653,4.820099653
FMB3364,26.427511,-81.903857,,RES1-3SNB,M,,RES,,P,8,,,,,minor,multi-family,no,yes,1 good picture,yes,no,2,DS1,DS0,DS0,DS0,DS0,DS1,1,DS0,High,Aerial+StEER,Full,Minor damage to the eves on the roof but no other visible damage,10230957,21550 WIDGEON TER,single family residential,Residential,2,2019,2019,899504,2637.506571,,,,,,,,,,,,,,,,,1.6,3.75,687.323606,7,Wall,elevated,Likely Elevated,10.54073276,21.61293103,7.70625,imagery,High,Elevated utilities and flood vents. Staircases are hidden by walls so couldn't get stair count. Apartment like structure. ,3.750141115,3.410141115,4.090141115,3.899015562,3.559015562,4.239015562
FMB3365,26.415621,-81.894557,,RES3B,M,,RES,,C,1.5,,,,,minor,multi-family,no,yes,2 good pictures no details,yes,no,2,DS0,DS1,DS0,DS0,DS1,DS1,1,DS1,High,Aerial+Lee County,Full,Minor damage to the walls and porch openings but no other visible damage,10233662,301 LENELL RD,Condominium,Residential,2,2002,,2027128,6178.947072,,,,,,,,,,,,,,,,,1.13,4.91,910.553714,6,Wall,elevated,Likely Elevated,10.12594595,19.89783784,8.603513514,imagery,High,"Good views, hard to tell foundation, most likely elevated",3.571557029,3.231557029,3.911557029,3.742156097,3.402156097,4.082156097
FMB3366,26.406181,-81.887428,,RES1-2SNB,W,,RES,,I,8,,,,,minor,single family,no,yes,2 good pictures no details,yes,no,1,DS0,DS0,DS0,DS0,DS0,DS0,0,DS0,High,Aerial+StEER,Full,No visible damage to the structure,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,5.56,476.187384,7,Wall,elevated,Likely Elevated,9.339837398,,7.938861789,imagery,Medium,measured ffe from door and said likely elevated due to elevated utilites and entrence,3.919050093,3.579050093,4.259050093,4.113627298,3.773627298,4.453627298
FMB3367,26.405684,-81.888466,,RES1-2SNB,W,,RES,,I,8,,,,,minor,single family,no,yes,3 good pictures,yes,no,1,DS1,DS0,DS0,DS0,DS0,DS1,1,DS0,High,Aerial+Lee County,Full,Minor damage to the eves of the roof but no other visible damage,10234122,117 SAND DOLLAR DR,single family residential,Residential,1,2019,2019,434803,2690.015261,,,,,,,,,,,,,,,,,1.51,6.76,387.473533,7,Piles/Columns,elevated,Likely Elevated,11.41447619,,9.552114286,imagery,Medium,"Good street view, blurry Google Earth, lowest level seems to be just garage and storage.",3.990021174,3.650021174,4.330021174,4.23932951,3.89932951,4.57932951
FMB3368,26.430208,-81.913698,,RES4,W,,COM,,I,8,,,,,destroyed,commercial,no,no,no pda details,yes,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,729090,3881.830626,,,,,,,,,,,,,,,,,1.36,5.1,92.157709,5,Piles/Columns,elevated,Clearly Elevated,10.995625,23.4221875,9.33875,imagery,High,Elevated on piles. Can through the ground floor. Parking underneath the first floor. Appears to be part of a hotel/condo,4.226273833,3.886273833,4.566273833,5.228280609,4.328280609,6.128280609
FMB3369,26.43022,-81.913379,,RES4,W,,COM,,C,1.5,,,,,destroyed,commercial,no,no,no pda details,yes,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,486060,2317.082469,,,,,,,,,,,,,,,,,1.41,5.95,118.692239,8,Crawlspace,elevated,Likely Elevated,4.15131291,12.45393873,3.277352298,imagery,High,Part of hotel structure. 2 stories. ,4.205046209,3.865046209,4.545046209,5.038657674,4.138657674,5.938657674
FMB3370,26.429966,-81.91329,,RES4,W,,COM,,C,1.5,,,,,,,,,no pda data,yes,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,844.793284,,,,,,,,,,,,,,,,,1.16,5.89,107.249558,1A,Slab-on-Grade,not-elevated,Unlikely Elevated,0,14.36348889,,imagery,Medium,Part of hotel/condo structure. Very hard to get a roofline measurement because the structure is angled and tucked back off the road. Medium confidence because of this and NHF measurement seems to high,4.214200354,3.874200354,4.554200354,5.113788567,4.213788567,6.013788567
FMB3371,26.429811,-81.913306,,RES4,W,,COM,,C,1.5,,,,,destroyed,commercial,no,no,no pda details,yes,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,1180.462013,,,,,,,,,,,,,,,,,1.88,4.87,94.461459,,,,,,,,,,Couldn't see the structure from the road because it is located behind 2 other buildings. Part of a hotel/condo. ,4.224430833,3.884430833,4.564430833,5.209467509,4.309467509,6.109467509
FMB3372,26.429922,-81.913158,,RES4,W,,COM,,C,1.5,,,,,,,,,no pda data,yes,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,586.825929,,,,,,,,,,,,,,,,,1.6,5.4,113.829946,,,,,,,,,,"Cars blocking the view of the ground in front of the structure. Looks like the exact same structure as FID as cell 76. If the same, the first floor isn't elevated ",4.208936043,3.868936043,4.548936043,5.069522549,4.169522549,5.969522549
FMB3373,26.42979,-81.913149,,RES4,W,,COM,,C,1.5,,,,,,,,,no pda data,yes,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,1278.925868,,,,,,,,,,,,,,,,,1.87,5.35,102.309925,,,,,,,,,,Can't see the building from the street. Tucked back and behind another structure,4.21815206,3.87815206,4.55815206,5.149114137,4.249114137,6.049114137
FMB3374,26.429951,-81.912996,,RES4,W,,COM,,C,1.5,,,,,,,,,no pda data,yes,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,OFFICE/MEDICAL,Commercial,1,0,,0,2367.650815,,,,,,,,,,,,,,,,,1.02,4.25,125.674681,8,Crawlspace,elevated,Likely Elevated,3.409883721,,1.420784884,imagery,High,Lattice used to cover crawlspace. Elevated door. Resort check in building.,4.199460255,3.859460255,4.539460255,4.996781224,4.096781224,5.896781224
FMB3375,26.429816,-81.912842,,RES4,W,,COM,,I,8,,,,,,,,,no pda data,yes,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,1242.96579,,,,,,,,,,,,,,,,,1.08,4.63,123.916688,6,Piles/Columns,elevated,Likely Elevated,6.3198,,5.493682353,imagery,High,Lattice used to cover sides of ground floor. Parking used underneath the first floor. Elevated main door. Partial enclosure.,4.20086665,3.86086665,4.54086665,5.007068837,4.107068837,5.907068837
FMB3376,26.429795,-81.912714,,RES1-1SNB,W,,RES,,C,1.5,,,,,destroyed,multi-family,no,no,no pda details,yes,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230343,5662-5664 ESTERO BLVD,single family residential,Residential,1,1948,1987,85078,685.994393,,,,,,,,,,,,,,,,,1.49,4.88,131.611666,8,Crawlspace,elevated,Likely Elevated,4.439932524,,,imagery,High,Lattice used to cover crawlspace. Couldn't see steps to get a count. Elevated utilities.,4.194710667,3.854710667,4.534710667,4.963220067,4.063220067,5.863220067
FMB3377,26.429613,-81.91309,,RES4,W,,COM,,C,1.5,,,,,,,,,no pda data,yes,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230276,5590 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,1023.615373,,,,,,,,,,,,,,,,,1.23,4.38,90.794658,,,,,,,,,,Can't see building from street. Tucked back and behind another structure,4.227364274,3.887364274,4.567364274,5.239667269,4.339667269,6.139667269
FMB3378,26.430087,-81.912383,,RES4,W,,COM,,S,0.5,,,,,major,commercial,no,no,no pda details,no,no,2,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10230319,,Multiples/Motels,Hotel/Motel,2,1967,1986,165496,1694.990595,,,,,,,,,,,,,,,,,0.9,4.17,177.683728,1A,Slab-on-Grade,not-elevated,Unlikely Elevated,0,8.844849699,,imagery,High,"Measurement taken from entire roof span, seems to be a vacation rental building",4.157853018,3.817853018,4.497853018,4.750419407,3.850419407,5.650419407
FMB3379,26.430363,-81.912842,,RES3B,W,,RES,,S,0.5,,,,,destroyed,commercial,no,no,no pda details,no,no,2,DS3,DS5,DS3,DS3,DS3,DS5,5,DS5,High,Aerial+StEER,Full,"The walls and windows were blown out by the surge. The roof suffered draming daamge and is missing shingles, all attachements are gone and there is some scour around the foundation.",10230276,5593/5595 ESTERO BLVD,Condominium,Hotel/Motel,2,0,,243030,1836.57604,,,,,,,,,,,,,,,,,1.29,4.37,171.961062,1A,Slab-on-Grade,not-elevated,Unlikely Elevated,0,9.268421053,,imagery,High,Looks like the structure is elevated but the bottom floor has marking like it is elevated. Also seems second floor is on piles.,4.16243115,3.82243115,4.50243115,4.773178934,3.873178934,5.673178934
FMB3380,26.430704,-81.913245,,RES4,W,,COM,,S,0.5,,,,,destroyed,multi-family,no,no,no pda details,no,no,1,DS5,DS5,DS6,DS3,DS3,DS6,6,DS6,High,Aerial+StEER,Full,Structure was washed away.,10551583,,Condominium,Residential,1,1960,2009,544218,1319.033375,,,,,,,,,,,,,,,,,1.32,4.45,162.711762,1A,Slab-on-Grade,not-elevated,Clearly Not Elevated,0,,,imagery,High,Clearly slab on grade,4.16983059,3.82983059,4.50983059,4.811864021,3.911864021,5.711864021
